System,River,Year,Total_Returns,AgeClass_0.1,AgeClass_0.2,AgeClass_0.3,AgeClass_0.4,AgeClass_0.5,AgeClass_1.1,AgeClass_1.2,AgeClass_1.3,AgeClass_1.4,AgeClass_1.5,AgeClass_2.1,AgeClass_2.2,AgeClass_2.3,AgeClass_2.4,AgeClass_3.1,AgeClass_3.2,AgeClass_3.3,AgeClass_3.4,Total_Returns_NextYear,Pacea_ALPI_Anomaly,npi_mean_NovMar,oni_mean_DecFeb,mei_mean_AprSep,npgo_mean_DecFeb,ao_mean_DecMar,pdo_mean_DecMar,pdo_mean_MaySep,sst_aprjul,sst_anom,sss_mayaug,total_spawners_y_minus_2_to_4,mean_temp_JunAug,mean_temp_MaySep,max_temp_JunAug,mean_discharge_MarMay,max_discharge_AprSep
Bristol Bay,Nushagak,2019,4306596.06892083,0.0,0.0,0.0,0.0,0.0,7129.22808721296,504879.848232399,3630434.37766667,38717.885189545,0.0,30.894866837859,65786.9483717269,59616.8865064359,0.0,0.0,0.0,0.0,0.0,3625516.90068016,1.25,1009.398,27.47,0.2766666666666666,-1.5390468766666667,0.6655000000000001,-0.4175,0.166,7.794615209102631,2.187846953941114,31.46749196123721,4329504.0,15.08131868131868,12.687769784172662,20.7,2677.1739130434785,198.500768
Bristol Bay,Nushagak,2020,3625516.90068016,0.0,0.0,0.0,0.0,0.0,6001.98910534776,1701541.74865207,1871659.88186364,23052.6270801949,0.0,0.0,9783.41804822642,13477.2359306779,0.0,0.0,0.0,0.0,0.0,15073788.6356655,-2.05,1011.762,27.22,-0.6849999999999999,-2.1876051333333333,2.22225,-1.16,-0.914,6.697374373674393,1.090606118512876,31.71672009710056,4780280.0,13.591304347826089,11.43202614379085,16.9,1455.0,173.298816
Bristol Bay,Nushagak,2021,15073788.6356655,1.05502852028377e-06,1.05494996809459e-06,1.05496333011573e-06,1.0549592275926e-06,1.0549543724781e-06,4749.08640018735,8584678.53856882,6222453.5193613,38872.3033914353,1.0549543724781e-06,1.05502852028377e-06,179594.782253145,34035.7544274644,9404.65125153413,1.05502852028377e-06,1.05494996809459e-06,1.05496333011573e-06,1.0549592275926e-06,16333545.245447,0.67,1010.636,25.65333333333333,-1.1966666666666668,-1.0642314366666668,-0.8255,-1.09,-1.754,5.85093829035759,0.2441700351960731,31.832994930779755,4809199.0,12.154347826086957,9.99281045751634,18.1,1687.054347826087,167.06912
Bristol Bay,Nushagak,2022,16333545.245447,1.04795556335275e-06,1.04801663712188e-06,1691.57388032927,1.04802442336815e-06,1.04798701425138e-06,2781.57734554409,1676444.68173259,14079471.9263673,111158.791387262,1.04798701425138e-06,1.04795556335275e-06,366809.935979964,95186.758742446,1.04802442336815e-06,1.04795556335275e-06,1.04801663712188e-06,1.04802554135999e-06,1.04802442336815e-06,5448620.10264517,-0.47,1010.524,25.746666666666663,-1.7983333333333331,-1.8655508666666665,0.72375,-2.1725,-2.174,5.287018045783043,-0.3197502093784736,31.794433230784403,3184950.0,13.078260869565218,11.332558139534884,17.5,1863.717391304348,208.694816
Bristol Bay,Nushagak,2023,5448620.10264517,1.01695733314259e-06,1.01696411521907e-06,1.01696489309611e-06,1.01696472021402e-06,1.01696708310919e-06,14671.2110044814,297019.88997897,4660214.27689474,112653.644738492,1.01696708310919e-06,1311.63384628896,49533.0869447974,309663.883089738,3552.47613749105,1.01695733314259e-06,1.01696411521907e-06,1.01696489309611e-06,1.01696472021402e-06,5629034.74787806,-0.0181204112693342,1011.92,26.063333333333333,0.2816666666666667,-1.9729653666666669,-0.37825,-1.8875,-2.586,4.550619006156921,-1.0561492490045952,31.93395661596042,6634789.0,,,,,
Bristol Bay,Ugashik,1963,679649.323283837,0.0,0.0,0.0,0.0,0.0,867.022758235866,27692.2549353037,165551.586934069,996.989660673874,0.0,3694.46063888672,440004.049669424,40842.9586872424,0.0,0.0,9.03956588131486e-10,9.03609508689273e-10,0.0,1305818.31606283,2.32,1007.466,26.00333333333333,,-0.2092234233333333,-1.25475,-0.06,-0.58,,,31.64945122733045,,,,,,
Bristol Bay,Ugashik,1964,1305818.31606283,0.0,2.73400120426472e-09,0.0,0.0,0.0,67.6839307445112,937285.507472268,60776.5932101259,0.0,0.0,5926.18776712196,248741.342367595,53021.0012780931,0.0,0.0,3.96430174592187e-08,3.68388083289561e-05,0.0,2884254.35077457,0.74,1009.076,27.33,,0.6354695033333334,-0.4815,0.0725,-1.456,,,31.80659727552044,,,,,,
Bristol Bay,Ugashik,1965,2884254.35077457,0.0,0.0,10770.4819695635,0.0,0.0,240.732810187664,329872.156775916,391311.606354852,649.065755051205,0.0,1262.44017470201,1997877.25616841,152270.610765872,0.0,0.0,6.518608641761491e-09,6.4949437481591805e-09,0.0,1373739.2773402,-1.62,1009.884,25.78,,-0.7087546033333333,-1.07025,-0.5875,-0.202,,,31.792252405365904,,,,,,
Bristol Bay,Ugashik,1966,1373739.2773402,0.0,0.0,699.076699432332,0.0,0.0,0.0,77486.9444911143,484228.907734943,961.836229901524,0.0,754.095812192974,273290.003538251,531779.576472451,1.84173705200868e-09,0.0,1451.84970473443,3086.98665717511,0.0,440092.796162451,-1.88,1011.274,27.813333333333333,,-0.8769983533333334,-1.3545,-0.4625,-0.258,,,31.76825843640228,,,,,,
Bristol Bay,Ugashik,1967,440092.796162451,0.0,0.0,1.0647898463658502e-09,0.0,0.0,133.664341158354,10883.5452489168,149927.907053771,1165.81149874685,0.0,48.901593928048,158144.038617612,119788.927808315,0.0,0.0,1.0645869036105402e-09,1.0647898463658502e-09,0.0,149356.419004232,-0.17,1010.958,26.07333333333333,,-0.6303692166666667,0.2925,-0.375,-1.22,,,31.952062863022533,,,,,,
Bristol Bay,Ugashik,1968,149356.419004232,0.0,0.0,102.232460730913,0.0,0.0,7.99915848061505e-10,18937.8619586213,21607.7313323553,79.3183803975237,0.0,10590.2432874921,77496.9099422455,20233.0552743817,266.342209837177,0.0,8.04158449566225e-10,42.7241581690641,0.0,301894.301680882,-0.4,1009.018,25.863333333333333,,-0.5417895966666667,-0.2922499999999999,-0.36,0.0079999999999999,,,31.57690820409291,,,,,,
Bristol Bay,Ugashik,1969,301894.301680882,0.0,373.240661056587,0.0,0.0,0.0,100.575775744334,47512.0865504668,8226.24415352521,2125.79085379284,0.0,2815.21277212956,220162.908291361,20578.242622801,0.0,0.0,2.1539102911122303e-09,2.1543361220736503e-09,0.0,1052934.46111376,-2.72,1010.83,27.53,,-1.3884037466666663,-2.1115,-0.8574999999999999,-0.516,,,31.719780758245665,,,,,,
Bristol Bay,Ugashik,1970,1052934.46111376,0.0,0.0,406.762666542812,0.0,0.0,0.0,772415.783771252,51187.141399962,0.0,0.0,0.0,212639.57545864,16285.1978173547,0.0,0.0,4.578917620058141e-09,4.57397540088424e-09,0.0,1774596.39188806,3.69,1005.734,26.96333333333333,,0.2047551033333333,-1.91925,1.1,-1.08,,,31.6310978718658,,,,,,
Bristol Bay,Ugashik,1971,1774596.39188806,0.0,1.6686318614755102e-09,1.6671590037626802e-09,117.074065185077,0.0,0.0,98165.5942208475,1554968.78644942,549.039499428946,0.0,1.67794587697893e-09,42250.3376177687,76457.5616204593,0.0,0.0,1793.83667338834,294.161741552358,0.0,131748.183570583,-2.25,1011.482,25.21333333333333,,-0.0711822576666666,-0.64375,-1.3125,-1.27,,,31.681839409159192,,,,,,
Bristol Bay,Ugashik,1972,131748.183570583,0.0,0.0,6.37304498937817e-10,6.38429878088867e-10,0.0,111.070532650051,16984.7086799186,54843.6594661183,228.375448760938,0.0,0.0,42253.9569386811,17326.4125044507,6.38429878088867e-10,0.0,6.36772472306279e-10,6.37304498937817e-10,0.0,63411.413719911,-4.51,1011.836,25.88,,-0.322304651,0.1634999999999999,-1.8425,-1.158,,,31.629547168959437,,,,,,
Bristol Bay,Ugashik,1973,63411.413719911,0.0,0.0,4.4602206017896006e-10,0.0,0.0,4.46023577824299e-10,4547.89600353383,10063.2709430591,4.46023604226231e-10,0.0,319.260557600381,13507.686703439,34931.5139690132,0.0,0.0,41.7855432635963,5.57527575260092e-10,0.0,66751.5754288623,-1.62,1009.514,28.27,,-0.4380004316666667,0.94825,-0.4875,-1.408,,,31.752411885048023,,,,,,
Bristol Bay,Ugashik,1974,66751.5754288623,0.0,0.0,0.0,0.0,0.0,9.279292866294101e-10,3708.87462633552,5660.77021456654,9.27929321488729e-10,0.0,205.928029310741,52667.526642019,4394.11012664316,114.365789984547,0.0,9.27929163141209e-10,0.0,0.0,525564.694158212,1.04,1009.06,24.72,,-0.3501739266666667,-0.296,-1.085,-0.126,,,31.8275206551623,,,,,,
Bristol Bay,Ugashik,1975,525564.694158212,0.0,0.0,0.0,0.0,0.0,2.4810764182661703e-09,193375.625943543,2799.2416642571,0.0,0.0,0.0,303315.547440934,24457.5466165374,138.013634923501,0.0,1478.71885801225,2.4809810681949404e-09,0.0,618700.618826705,-1.84,1010.026,25.95,,0.7798425266666666,0.624,-0.595,-1.538,,,31.967273043162788,,,,,,
Bristol Bay,Ugashik,1976,618700.618826705,0.0,1.5986291442826e-07,1.18372700707763e-07,0.0,0.0,0.0,2.16737220462922e-07,4.04824387872159e-07,0.0,0.0,5.27918987284524e-07,573772.558892092,1.99183847560234e-06,9.58339761745836e-08,0.0,44928.0599289508,2.14659412728756e-06,0.0,429697.41259432,-1.12,1010.094,25.05,,1.1134298666666669,0.8917499999999999,-1.2225,-0.132,,,31.673317617444848,,,,,,
Bristol Bay,Ugashik,1977,429697.41259432,0.0,9.14822322056889e-10,4466.56340335009,0.0,0.0,0.0,26044.9453294312,87270.6299293576,0.0,0.0,0.0,145198.447240521,165880.3127445,0.0,0.0,85.1069886214399,751.406958537284,0.0,97115.015029427,3.03,1005.954,27.25333333333333,,1.5284769666666669,-1.87675,1.1425,-0.246,,,31.35712027193895,,,,,,
Bristol Bay,Ugashik,1978,97115.015029427,0.0,0.0,1.44232296892108e-09,1.449826941601e-09,0.0,1087.59501117054,9986.42684856561,6764.36217623367,1.449826941601e-09,0.0,14009.5959676045,21376.5651354758,39457.8317891019,1722.90762275046,0.0,1743.93744890345,965.793029616729,0.0,2286731.6205384,2.32,1006.492,27.15,,1.1045353533333333,-0.7747499999999999,0.6074999999999999,-0.442,,,31.65110269945059,,,,,,
Bristol Bay,Ugashik,1979,2286731.6205384,0.0,1672.08801420302,0.0,0.0,0.0,3.9241194928877705e-09,1565298.94684351,8384.85571233572,322.460295138254,0.0,5168.95767015129,660051.917890254,37293.9732847313,0.0,0.0,6039.3611245142,2499.05970355643,0.0,4642573.23972568,-0.99,1010.552,26.56,0.185,-0.62114414,-1.181,-0.7150000000000001,0.4039999999999999,,,31.791077236631025,,,,,,
Bristol Bay,Ugashik,1980,4642573.23972568,0.0,2.38260796255533e-07,4.00546880279961e-06,0.0,0.0,792.364629526288,2328526.86926558,578240.207247779,4.58906976823501e-05,0.0,61271.8531477058,1608268.16137964,65473.7840052232,0.0,5.73445543909917e-08,1.14824480088673e-08,2.58417342119595e-08,0.0,4078237.47704977,1.67,1007.686,27.08333333333333,0.355,-1.3888758966666668,-0.7845,0.3299999999999999,-0.0679999999999999,,,31.5642614364624,,,,,,
Bristol Bay,Ugashik,1981,4078237.47704977,0.0,0.0,11007.9580014494,0.0,0.0,0.0,642642.929691399,1705027.67534894,0.0,0.0,0.0,1352579.36062715,365466.276386944,0.0,0.0,1513.27699388139,2.78359473408e-09,0.0,2682649.72556753,5.09,1004.438,26.37333333333333,-0.255,-0.53494929,-0.5375,0.985,0.862,,,31.60312337306008,,,,,,
Bristol Bay,Ugashik,1982,2682649.72556753,0.0,0.0,7169.64889818984,0.0,0.0,22988.4074079741,245523.689600034,1822598.00227948,8659.84833956685,0.0,3163.41103804222,230132.821228777,341623.685571504,790.211203966802,0.0,0.0,0.0,0.0,4148448.41769836,-3.21,1010.602,26.64,0.8983333333333333,-0.1840691733333333,-0.0127499999999999,0.0349999999999999,-0.33,,,31.6152804075782,,,,,,
Bristol Bay,Ugashik,1983,4148448.41769836,0.0,0.0,4.4493554686227405e-09,0.0,0.0,1117.26130919644,3310049.20688371,336577.380655339,5812.76646934854,0.0,10427.2928765737,343911.61502173,138885.490897533,4.4494294162196505e-09,0.0,4.449563466183071e-09,1667.40358491954,0.0,4166991.72217075,6.69,1003.46,28.766666666666666,1.2616666666666667,0.2813847666666667,-0.01175,0.815,1.406,,,31.75786072460573,,,,,,
Bristol Bay,Ugashik,1984,4166991.72217075,0.0,240.631933437733,5235.63394950824,4.287673396514551e-09,0.0,861.929597269835,1405682.3347348,786899.520829001,4513.35789085792,0.0,35830.1908593104,1672860.70123281,253588.766239226,1278.65490451153,0.0,4.28796317496854e-09,4.28777516914304e-09,0.0,7940798.19799612,1.68,1006.28,26.013333333333332,-0.2866666666666667,-0.1640481899999999,-0.3995,1.4825,0.116,5.851268410682678,0.2445001555211616,31.800353505718174,,,,,,
Bristol Bay,Ugashik,1985,7940798.19799612,0.0,0.0,4923.24844308841,0.0,0.0,4612.32964532082,1742861.18268677,2168627.53229607,23148.854667424,0.0,6623.3847425797,3340398.47223444,649603.193280413,3.930193955050431e-09,0.0,3.9279145152472404e-09,3.92719384733323e-09,0.0,6727273.6962772,-1.64,1010.006,25.64333333333333,-0.635,0.170517743,-0.81225,0.3725,0.002,4.103607922792435,-1.503160332369082,31.674259449119,,,,,,
Bristol Bay,Ugashik,1986,6727273.6962772,0.0,0.0,4885.73586682424,0.0,0.0,5.3129833479009405e-09,325144.672033536,3026320.34150907,14429.1368635021,0.0,266.239669649013,2261030.8645913,1090175.90299163,4902.93311293349,0.0,117.869638745066,0.0,0.0,2910012.7073318,5.2,1004.794,26.156666666666663,0.315,-1.2994893666666667,-0.87225,1.13,0.46,4.293108284473419,-1.3136599706880974,31.78162238135267,,,,,,
Bristol Bay,Ugashik,1987,2910012.7073318,271.191071686622,1456.02505298661,11993.4613599378,1155.86799807102,0.0,74.2214809106225,733502.9645429,680800.952487528,3536.13210838342,0.0,3616.4989548217,543094.918270168,929012.015823602,1322.20700652626,0.0,176.251174275777,0.0,0.0,2155143.21163953,3.62,1005.968,27.80333333333333,1.7283333333333333,0.3326573833333333,-1.07675,1.4975,1.086,5.768152952194214,0.1613846970326973,31.528236524382635,,,,,,
Bristol Bay,Ugashik,1988,2155143.21163953,0.0,1889.85723873398,9752.74664476012,727.952764654967,0.0,445.950907248594,479102.576627199,252201.235623603,8557.77137884881,0.0,50457.4802705524,562361.88572287,788805.734587203,840.019873847847,0.0,2.1856371139236904e-09,2.18577569308049e-09,0.0,5363340.0715972,1.21,1008.134,27.406666666666663,-1.16,0.8647857866666667,-0.383,0.5325,-0.286,5.871588349342346,0.2648200941808296,31.48124515476512,,,,,,
Bristol Bay,Ugashik,1989,5363340.0715972,0.0,5097.52408205148,8788.15516509279,4.42318319403165e-09,0.0,555.393296290367,646743.34623154,605094.479534705,2965.71917984782,4.42173050198647e-09,1021.61462830946,3868563.22840385,221167.201057489,2660.54288782294,4.42706445475937e-09,682.867130182754,4.4238879968621105e-09,0.0,2712617.43814504,-2.68,1011.742,24.93,-0.8966666666666667,0.90987403,2.3985,-1.0175,-0.0859999999999999,5.350692093372345,-0.2560761617891716,31.32763057680272,,,,,,
Bristol Bay,Ugashik,1990,2712617.43814504,0.0,5014.24623478863,48370.4709120281,0.0,0.0,97.2794790342384,459249.597640838,807793.190513286,12415.9466467443,0.0,791.251470575979,878253.70986812,500631.745379609,4.704904462690371e-09,0.0,4.7053536375004e-09,4.705102020960461e-09,0.0,5959036.39427273,-0.87,1010.906,26.686666666666667,0.1116666666666666,-0.0613260966666666,1.68725,-0.76,-0.314,5.563302576541901,-0.0434656786196159,31.69971599151839,,,,,,
Bristol Bay,Ugashik,1991,5959036.39427273,0.0,568.651505996897,7801.40335213707,46.7038320990196,0.0,1791.93032703654,856333.735321201,2678328.79409752,2117.00732854114,0.0,11200.6613673222,1927859.18515675,470702.978929069,3.8596705644854e-09,0.0,3.85987112695374e-09,2285.34305504872,0.0,6341238.572572,0.45,1011.244,27.036666666666665,0.5566666666666666,-0.86051957,0.1492499999999999,-1.5550000000000002,-1.136,5.56310647726059,-0.0436617779009269,31.505268965194475,,,,,,
Bristol Bay,Ugashik,1992,6341238.572572,0.0,3611.65545799285,7709.12706834204,4.585507460029451e-09,0.0,5841.08423705818,470687.77051868,1811306.18856715,77767.8104577505,0.0,33263.3811818772,1998210.95755658,1925221.38010179,5839.10368248043,0.0,1780.11374228449,4.585829032119511e-09,0.0,6216697.59124577,2.14,1006.456,28.363333333333333,1.0266666666666666,-0.05881037,1.06725,0.04,1.056,5.197712630033493,-0.4090556251280235,31.42808303548329,,,,,,
Bristol Bay,Ugashik,1993,6216697.59124577,0.0,0.0,8149.22326654876,0.0,0.0,973.071157263856,928149.840586936,795903.366481872,13745.0656287938,0.0,13862.6982650766,2017208.90674094,2421156.58908385,17548.830034465,0.0,1.78719541262965e-08,5.1062598838858e-09,0.0,5569971.24487374,-0.94,1008.754,26.82333333333333,1.0116666666666667,-2.2754968,1.5175,0.0775,1.686,5.852703154087067,0.2459348989255501,31.46903316298528,,,,,,
Bristol Bay,Ugashik,1994,5569971.24487374,0.0,442.530328233677,10683.0067462552,4.943937551754181e-09,0.0,6843.17303918373,374219.713228963,407113.500122584,19276.3934277876,0.0,12550.9804609673,2510466.39110452,2182844.23649362,39039.4032410321,0.0,6050.56601993953,441.350660645009,0.0,5912957.99937312,-0.63,1010.356,26.8,0.5266666666666667,-1.9444107,0.15675,0.53,-0.53,5.565114378929138,-0.0416538762323783,31.59085414658731,,,,,,
Bristol Bay,Ugashik,1995,5912957.99937312,0.0,4731.03556110147,263.631186075617,1406.93413899486,0.0,6376.27208367574,2063055.64428774,787820.686063366,10738.1419699441,0.0,420.429599983045,2004494.78858404,1024308.94188398,1267.12774021484,0.0,9.01069397509816e-09,8074.36627399965,0.0,5370652.68118964,1.59,1008.562,27.66333333333333,-0.2749999999999999,-1.02555351,0.6405000000000001,-0.65,0.806,5.187888652086258,-0.4188796030752586,31.3801078725217,,,,,,
Bristol Bay,Ugashik,1996,5370652.68118964,0.0,1082.10316478167,59370.4019941924,3.2307877310403204e-09,0.0,1969.60993482482,322825.193912444,3857991.30699428,2495.31996035602,0.0,9211.45943101199,452473.686049995,662361.370631874,872.229115591601,0.0,2.85930663262262e-07,4.845410540431581e-09,0.0,2508751.34826782,0.86,1007.772,25.84,-0.7166666666666667,-0.49204,-1.16175,0.8275,0.642,5.587652027606964,-0.0191162275545524,31.49750472538507,,,,,,
Bristol Bay,Ugashik,1997,2508751.34826782,0.0,0.0077190097762658,2503.05052463882,1048.17678180806,0.0,19397.4356539719,408126.139475337,839604.929808562,19159.9388047389,0.0,5033.34775033885,935883.713639344,276441.972783879,1552.63054329217,0.0,3.08152462754545e-05,0.0047520807959691,0.0,1892274.61796805,0.49,1008.67,26.23333333333333,1.653333333333333,-1.3694127,0.2004999999999999,0.2725,1.94,6.3439734280109406,0.737205172849424,31.624789593824698,,,,,,
Bristol Bay,Ugashik,1998,1892274.61796805,0.0,2857.13267416558,1013.08338436837,0.0,0.0,10260.6916605868,260832.749944349,391217.229636828,690.723671480195,0.0,7829.84775130338,273290.197404607,940447.822736634,3835.13910372236,0.0,1.5284544123597302e-09,1.5272648956946201e-09,0.0,5223880.80656796,4.58,1005.478,28.87333333333333,0.1016666666666666,0.8962181933333333,-0.64725,1.2125,-1.068,6.23176634311676,0.6249980879552437,31.431184370126296,,,,,,
Bristol Bay,Ugashik,1999,5223880.80656796,0.0,0.0,0.0,0.0,0.0,0.0,3803140.40344641,521899.934422871,29347.0308629811,0.0,3.5288748767545e-09,596048.477339135,244593.849520253,27506.529377886,0.0,3.5337129936155304e-09,1344.5815984201,0.0,2300098.2883485,0.13,1009.446,25.21333333333333,-1.1866666666666663,1.38527183,0.1132499999999999,-1.0275,-2.122,3.3756258487701416,-2.231142406391375,31.67090238030277,,,,,,
Bristol Bay,Ugashik,2000,2300098.2883485,0.0,0.0,0.0,0.101191209529456,0.0,0.0,260683.564861841,1732034.86209766,8349.84577279822,0.0,0.0,130226.105110663,168386.806978049,0.0,0.0,2.1142635257789804e-09,417.002336276575,0.0,1467574.96240205,0.26,1008.446,25.11,-0.675,1.5269583,0.7345,-1.515,-1.218,5.518519550561905,-0.0882487045996116,31.34106679460896,,,,,,
Bristol Bay,Ugashik,2001,1467574.96240205,0.0,0.0,0.472522229573812,0.0,0.0,1237.27436418543,283827.953786327,1050833.3022563,31423.7203398825,96.8405409874616,2867.17476268602,31801.3042183789,63023.6444618099,2367.32175694248,0.0,1.2485926975405401e-09,95.9533923163646,0.0,2499048.61199872,1.5,1007.084,25.98333333333333,-0.2383333333333333,2.660991533333333,-1.4055,0.015,-1.642,6.056779623031616,0.4500113678700996,31.62734210313256,,,,,,
Bristol Bay,Ugashik,2002,2499048.61199872,0.0,0.092342275303774,0.0,0.0,0.0,3670.8789146905,179053.304944581,647818.202319307,1054.79671277598,0.0,21.415483541965,1657638.04164836,9008.42762022473,783.036472720679,1.25443225669491e-09,0.323197966074454,0.0923422765592992,0.0,2540239.78894063,-0.37,1009.196,26.52,0.3616666666666667,2.0203324,0.56625,-1.08,-0.658,6.538191825151444,0.9314235699899268,31.835213461918617,,,,,,
Bristol Bay,Ugashik,2003,2540239.78894063,0.0,0.0,0.0,0.0,0.0,2248.78183066688,1255075.28329584,302211.307305726,11946.1308278329,140.208953341175,24647.5995530392,524716.214244126,418907.628283228,345.030098720533,0.0,1.60454750570603,6.04380247440946e-07,0.0,4202828.25512662,2.8,1005.066,27.56,-0.0966666666666666,1.86609866,-0.25075,1.315,0.124,6.117218613624573,0.5104503584630562,31.29076632456993,,,,,,
Bristol Bay,Ugashik,2004,4202828.25512662,0.0,0.0,0.113121052410729,0.0,0.0,628.895798651659,1866357.04237193,907859.265526289,4401.68293127529,0.0,397.442014910343,1185602.63859226,235000.593760153,2115.70584572313,0.0,464.824224546437,3.790640722135851e-09,0.050939830139495,3090001.95015575,2.83,1008.564,27.0,0.1233333333333333,0.38554044,-0.65775,-0.3775,0.16,6.222519844770432,0.615751589608915,31.535762359846885,,,,,,
Bristol Bay,Ugashik,2005,3090001.95015575,0.0,0.0,0.125460489466472,0.0,0.0,7745.02471164575,399297.90540828,2342567.06618587,4844.39763092904,0.0,2009.41458413622,44273.5623076944,289264.453866693,2.70850831191486e-09,0.0,2.7142695904074803e-09,2.7148473940271802e-09,0.0,3779176.12722111,0.9,1008.15,27.293333333333333,0.0866666666666666,-1.5064687166666668,-0.25825,-0.025,0.182,6.863881886005402,1.257113630843885,31.446986433285385,,,,,,
Bristol Bay,Ugashik,2006,3779176.12722111,0.0,17203.5758679866,7693.04708531282,409.663993374952,0.0,10937.7034940556,2071288.97153353,1437912.08846138,25205.9047359654,0.0,241.891731747078,130860.811550997,74227.3236697061,3194.13517273213,0.0,0.618670403597823,0.391253916779294,0.0,7399703.24511926,0.37,1010.108,25.90333333333333,0.0016666666666666,-1.04372476,-1.0085,0.02,-0.432,5.3635267317295074,-0.2432415234320091,31.60625827134545,,,,,,
Bristol Bay,Ugashik,2007,7399703.24511926,0.0,0.0,0.0,0.0,0.0,12626.7679500013,4701777.63033801,2167492.85111855,52169.7904372368,0.0,3.3299787932552104e-09,305593.96403063,160042.241244815,3.3011870072656502e-09,0.0,3.3077620192776303e-09,3.3007673454315104e-09,0.0,2930788.3039082,0.55,1009.826,27.316666666666663,-0.7116666666666667,-0.1777491063333333,1.04775,-0.73,-0.162,5.147193297743797,-0.4595749574177192,31.794008518332863,,,,,,
Bristol Bay,Ugashik,2008,2930788.3039082,0.0,0.0,521.528386821388,753.252179454338,0.0,650.127338304387,1319887.08452799,1532813.30229716,13088.6880293039,346.939491539649,372.983624873737,35668.2375910314,26175.841679933,502.16767982334,0.0,8.15108196277377,3.31873507220664e-09,0.0,3851254.22253453,-1.1,1009.304,25.12333333333333,-0.9516666666666668,0.8532889033333333,0.7909999999999999,-1.2725,-1.83,4.132083684206009,-1.4746845709555076,31.23010551395701,,,,,,
Bristol Bay,Ugashik,2009,3851254.22253453,0.0,0.0,0.0,0.0,0.0,66930.3760259919,876221.302842437,1594092.32397385,12796.7334021798,0.0,1956.51824047025,1238125.80100635,61131.1670432472,3.28539152793389e-09,0.0,3.2836647041949204e-09,0.0,0.0,4988743.49985075,-3.96,1013.466,25.916666666666664,-0.0066666666666666,0.66514552,0.22425,-1.74,-0.584,4.4400522112846375,-1.166716043876879,31.84560984995828,,,,,,
Bristol Bay,Ugashik,2010,4988743.49985075,0.0,0.0,2987.30168744681,930.898149021409,0.0,41842.7843330607,1066919.59563798,2314050.32215778,2920.86659599961,0.0,21808.0075599687,1174215.2155265,363068.508202989,3.1310284978028404e-09,0.0,3.1342154216215604e-09,0.0,0.0,4203387.32812133,4.08,1006.49,28.136666666666667,-1.3316666666666666,1.6738658666666666,-2.6745,-0.0925,-1.524,4.517939180135727,-1.0888290750257896,31.857522871956892,,,,,,
Bristol Bay,Ugashik,2011,4203387.32812133,0.0,0.0,2.56917910146357e-09,354.003789189295,0.0,7974.25253419587,1274646.02509249,1077435.77034226,6211.60106607198,0.0,13504.9753542633,935099.166455408,887536.048527963,2.5704882503499203e-09,0.0,625.484959482099,2.56917910146357e-09,0.0,2922090.78612157,-0.62,1011.132,25.306666666666665,-1.096666666666667,0.3997249266666667,-0.32875,-1.645,-1.782,4.97808238863945,-0.6286858665220665,31.665613395064625,,,,,,
Bristol Bay,Ugashik,2012,2922090.78612157,0.0,0.0,2817.64225117163,2.8715793680458404e-09,0.0,8826.11640221975,1047221.51248463,930354.803322147,7477.05521001327,0.0,1655.55782916099,697799.658671827,223237.847027269,2700.09702694889,0.0,0.495896172920655,2.8711988240229204e-09,0.0,2634359.70243476,0.27,1010.324,25.83333333333333,-0.1583333333333333,0.471165961,0.7505000000000001,-1.815,-2.348,3.803842842578888,-1.8029254125826288,31.83025782143892,,,,,,
Bristol Bay,Ugashik,2013,2634359.70243476,0.0,0.0,0.0,1716.40807158966,0.0,10045.2678925323,376289.508744379,1729138.02260219,1857.66670059362,3.1175412362780803e-09,2519.25188115379,332241.254775286,180552.260216765,5.20230650343596e-09,0.0,3.128749779142e-09,0.0615502550681464,0.0,1154655.58742113,-0.12,1010.312,26.35333333333333,-0.6233333333333333,1.1171110666666666,-1.63775,-1.3275,-1.098,5.305785238742828,-0.3009830164186882,31.74731499401491,,,,,,
Bristol Bay,Ugashik,2014,1154655.58742113,0.0,949.277832006529,1095.69168823311,0.0,0.0,64066.5445152357,579294.203151416,317253.45950829,798.400533388215,0.0,6942.2666510665,144373.052306473,39882.2538059307,0.437429080953327,0.0,3.3018712052491e-09,3.3020540191156702e-09,0.0,4248857.78755499,-0.57,1009.804,26.326666666666668,0.0383333333333333,-0.7239368633333333,0.439,-0.4325,0.468,6.838876903057098,1.2321086478955818,31.63939226919145,,,,,,
Bristol Bay,Ugashik,2015,4248857.78755499,0.0,0.0,0.0004074152103115,0.0,0.0,104687.355717978,2738466.36093486,790143.786944319,19.0879660895764,0.0,41288.3307717651,441781.201506109,132471.637602627,0.0,0.0,0.0257038237521051,0.0,0.0,7192817.50425687,0.34,1007.862,27.27,1.5233333333333334,-0.7725732833333334,1.09625,1.5550000000000002,0.8999999999999999,7.051612854003906,1.4448445988423897,31.53939086287769,,,,,,
