Year,Total_Returns,AgeClass_0.1,AgeClass_0.2,AgeClass_0.3,AgeClass_0.4,AgeClass_0.5,AgeClass_1.1,AgeClass_1.2,AgeClass_1.3,AgeClass_1.4,AgeClass_1.5,AgeClass_2.1,AgeClass_2.2,AgeClass_2.3,AgeClass_2.4,AgeClass_3.1,AgeClass_3.2,AgeClass_3.3,AgeClass_3.4,Total_Returns_NextYear,Pacea_ALPI_Anomaly,npi_mean_NovMar,oni_mean_DecFeb,npgo_mean_DecFeb,ao_mean_DecMar,pdo_mean_DecMar,pdo_mean_MaySep,sss_mayaug,River_Alagnak,River_Egegik,River_Igushik,River_Kvichak,River_Naknek,River_Nushagak,River_Ugashik,River_Wood
1970,522005.614333074,0.0,356.184821022447,1.79630756016507e-09,0.0,0.0,0.0,54400.7340562783,270050.316174651,0.0,0.0,1.59283819127496e-09,168321.36908597,28877.0101951486,0.0,0.0,0.0,0.0,0.0,335231.213294444,3.69,1005.734,26.96333333333333,0.2047551033333333,-1.91925,1.1,-1.08,31.6310978718658,0,0,1,0,0,0,0,0
1971,335231.213294444,0.0,451.827891038901,429.69371884676,2.9006404612666902e-09,0.0,0.0,43478.9860461826,232636.801883326,2.9006404612666902e-09,0.0,8.533299303196101e-10,5391.59210030622,52842.3116547371,0.0,0.0,0.0,0.0,0.0,127964.893817529,-2.25,1011.482,25.21333333333333,-0.0711822576666666,-0.64375,-1.3125,-1.27,31.681839409159192,0,0,1,0,0,0,0,0
1972,127964.893817529,0.0,0.0,166.989383736998,0.0,0.0,0.0,48449.7681851427,59860.6591918687,122.030703500649,0.0,0.0,10883.8954089287,8481.55094435131,0.0,0.0,0.0,0.0,0.0,113965.847478828,-4.51,1011.836,25.88,-0.322304651,0.1634999999999999,-1.8425,-1.158,31.62954716895944,0,0,1,0,0,0,0,0
1973,113965.847478828,0.0,0.0,88.4790078301429,31.2278851172061,1.97330788261211e-07,0.0,829.533383091696,101707.189732778,58.9860052204481,2.02494089736047e-07,0.0,513.266387286797,10676.4441893771,1.1248904551866402e-09,0.0,0.0,60.7208877258421,0.0,430597.397559324,-1.62,1009.514,28.27,-0.4380004316666667,0.94825,-0.4875,-1.408,31.752411885048023,0,0,1,0,0,0,0,0
1974,430597.397559324,0.0,1.43932443486355e-09,321.21373948027,0.0,0.0,0.0,36787.9445782532,107254.421787998,887.865182096085,0.0,298.992077003859,278332.375578764,6714.58461572676,0.0,0.0,0.0,0.0,0.0,357436.719192195,1.04,1009.06,24.72,-0.3501739266666667,-0.296,-1.085,-0.126,31.8275206551623,0,0,1,0,0,0,0,0
1975,357436.719192195,0.0,92.9077585464432,1291.32149034685,0.0,0.0,0.0,58279.2225364672,144568.441138254,1386.84784886319,0.0,0.0,62987.4091691747,88830.5692505424,0.0,0.0,0.0,0.0,0.0,307997.323769661,-1.84,1010.026,25.95,0.7798425266666666,0.624,-0.595,-1.538,31.967273043162788,0,0,1,0,0,0,0,0
1976,307997.323769661,0.0,8.35075512820094e-10,913.224894793854,0.0,0.0,0.0,93770.5369866114,131521.320378435,8.34856092190628e-10,0.0,0.0,39332.8451467917,42459.3963630278,0.0,0.0,0.0,0.0,0.0,170035.147841875,-1.12,1010.094,25.05,1.1134298666666669,0.8917499999999999,-1.2225,-0.132,31.673317617444848,0,0,1,0,0,0,0,0
1977,170035.147841875,0.0,49.1921059467065,1278.99475459811,61.4901324331121,0.0,0.0,17240.5616842293,117096.707203979,196.768423784875,0.0,0.0,5305.52015900562,28793.6153514122,12.298026486514,0.0,0.0,0.0,0.0,845205.120517744,3.03,1005.954,27.25333333333333,1.5284769666666669,-1.87675,1.1425,-0.246,31.35712027193895,0,0,1,0,0,0,0,0
1978,845205.120517744,0.0,134.238659733722,1355.72766523347,865.597666473774,6.8240182229045505e-09,7.58211322778807e-10,412982.632763605,399007.257949503,4097.36135736092,0.0,1369.90118221058,14680.6842638902,10711.7190097259,0.0,0.0,0.0,0.0,0.0,1392465.72025253,2.32,1006.492,27.15,1.1045353533333333,-0.7747499999999999,0.6074999999999999,-0.442,31.65110269945059,0,0,1,0,0,0,0,0
1979,1392465.72025253,0.0,1.78113085738152e-09,2.13735702923718e-09,0.0,0.0,0.0,543521.457723918,589284.885596081,1.78113085739349e-09,0.0,0.0,240732.706675805,18926.6702567137,0.0,0.0,1.78113085738152e-09,0.0,0.0,2393480.99599971,-0.99,1010.552,26.56,-0.62114414,-1.181,-0.7150000000000001,0.4039999999999999,31.791077236631025,0,0,1,0,0,0,0,0
1980,2393480.99599971,0.0,0.0,2.28627549153833e-09,0.0,0.0,773.450480866256,412827.840965349,1835021.79251667,1192.41136576914,0.0,4261.01192668877,119242.057999071,20162.4307452916,0.0,0.0,0.0,0.0,0.0,1338130.80472696,1.67,1007.686,27.08333333333333,-1.3888758966666668,-0.7845,0.3299999999999999,-0.0679999999999999,31.5642614364624,0,0,1,0,0,0,0,0
1981,1338130.80472696,0.0,0.0,2917.04090927977,0.0,0.0,0.0,174666.611159413,741008.261781636,1199.29685695643,0.0,1.20343151215038e-09,106555.087916822,311784.506102853,0.0,0.0,0.0,0.0,0.0,716737.279367226,5.09,1004.438,26.37333333333333,-0.53494929,-0.5375,0.985,0.862,31.60312337306008,0,0,1,0,0,0,0,0
1982,716737.279367226,0.0,9.42882097176507e-10,9.42882118665896e-10,9.42882105258452e-10,2.8286473599264e-09,9.42882055455009e-10,36010.9673169403,585308.29028396,8896.93901643522,0.0,0.0,5599.93764369033,80921.1451061934,0.0,0.0,0.0,0.0,0.0,1187356.7878021,-3.21,1010.602,26.64,-0.1840691733333333,-0.0127499999999999,0.0349999999999999,-0.33,31.6152804075782,0,0,1,0,0,0,0,0
1983,1187356.7878021,0.0,1.2043846082603302e-09,196.365795996221,1.08374730910317e-08,0.0,0.0,611311.972648797,368460.015244344,46620.8967216309,0.0,0.0,146031.241001022,14539.9305942744,196.365796025522,0.0,2.00730767973892e-09,0.0,0.0,299792.021404745,6.69,1003.46,28.766666666666666,0.2813847666666667,-0.01175,0.815,1.406,31.75786072460573,0,0,1,0,0,0,0,0
1984,299792.021404745,0.0,6.55516466268648e-10,6.55517515563815e-10,2.84059338841657e-09,0.0,0.0,14270.1654453668,263564.849421988,72.9350434237143,0.0,0.0,10184.308465902,11699.7630280599,0.0,0.0,0.0,0.0,0.0,643146.426634462,1.68,1006.28,26.01333333333333,-0.1640481899999999,-0.3995,1.4825,0.116,31.80035350571817,0,0,1,0,0,0,0,0
1985,643146.426634462,0.0,1.34971616509512e-09,2.0245998390390204e-09,1.34971261714412e-09,0.0,0.0,243467.375443037,353924.090564759,1.34971261714412e-09,0.0,0.0,34536.6613368393,11078.4693004255,0.0,0.0,139.829989395492,0.0,0.0,609140.887721097,-1.64,1010.006,25.64333333333333,0.170517743,-0.81225,0.3725,0.002,31.674259449119,0,0,1,0,0,0,0,0
1986,609140.887721097,8.16102238462998e-10,1151.04486380949,6543.61121206381,1.63225306519793e-09,0.0,0.0,50848.0992580861,502783.45522623,1.36021088766494e-09,0.0,0.0,6742.42780413489,41072.2493567692,0.0,0.0,0.0,0.0,0.0,471444.664514473,5.2,1004.794,26.156666666666663,-1.2994893666666667,-0.87225,1.13,0.46,31.78162238135267,0,0,1,0,0,0,0,0
1987,471444.664514473,0.0,5.75714285556212e-10,8.6356600455496e-10,1.3327555120356e-07,0.0,0.0,105984.417151556,272741.457669263,51416.1886769236,0.0,0.0,7066.80258255463,34235.7984340408,0.0,0.0,0.0,0.0,0.0,293251.486183226,3.62,1005.968,27.80333333333333,0.3326573833333333,-1.07675,1.4975,1.086,31.528236524382635,0,0,1,0,0,0,0,0
1988,293251.486183226,0.0,7.35344898649055e-10,232.234158408501,27.0039719087989,0.0,0.0,30298.4194229752,247075.199373522,1044.65956760018,0.0,0.0,6210.5613509351,8363.40833787563,0.0,0.0,0.0,0.0,0.0,906594.833336457,1.21,1008.134,27.406666666666663,0.8647857866666667,-0.383,0.5325,-0.286,31.48124515476512,0,0,1,0,0,0,0,0
1989,906594.833336457,0.0,2705.28109341116,6292.87966025377,1.36053443432536e-09,0.0,0.0,395497.523860395,419160.866030141,1685.22922434237,0.0,0.0,52282.1071146441,28970.9463532685,0.0,0.0,0.0,0.0,0.0,876172.314090937,-2.68,1011.742,24.93,0.90987403,2.3985,-1.0175,-0.0859999999999999,31.32763057680272,0,0,1,0,0,0,0,0
1990,876172.314090937,0.0,1606.6307207106,8614.62738869241,9.16850316423885e-10,0.0,0.0,157348.044964435,639187.667843652,3266.73606753546,0.0,0.0,50115.516454388,16033.0906515222,0.0,0.0,0.0,0.0,0.0,1645838.46758343,-0.87,1010.906,26.686666666666667,-0.0613260966666666,1.68725,-0.76,-0.314,31.69971599151839,0,0,1,0,0,0,0,0
1991,1645838.46758343,0.0,2.04860493785753e-09,12589.1074267564,2212.73448751682,0.0,0.0,75587.8467581789,1497275.24200159,5888.64259399204,0.0,0.0,9445.27791610853,41159.6814807239,1679.93491855825,0.0,0.0,0.0,0.0,470347.579550268,0.45,1011.244,27.036666666666665,-0.86051957,0.1492499999999999,-1.5550000000000002,-1.136,31.505268965194475,0,0,1,0,0,0,0,0
1992,470347.579550268,0.0,144.841143781883,9.06152263567841e-10,1.20808616714529e-09,0.0,0.0,105973.281997585,338280.673118261,7474.88474317199,0.0,0.0,2144.56089346305,15520.4950934021,808.842560601275,0.0,0.0,0.0,0.0,717075.486430648,2.14,1006.456,28.363333333333333,-0.05881037,1.06725,0.04,1.056,31.42808303548329,0,0,1,0,0,0,0,0
1993,717075.486430648,0.0,45.6804474145342,2990.51043868036,91.3608948281795,0.0,165.670651491918,213200.354151432,479542.117997172,5679.35336972706,0.0,0.0,5733.940598463,9626.49788143917,0.0,0.0,0.0,0.0,0.0,906828.270858712,-0.94,1008.754,26.82333333333333,-2.2754968,1.5175,0.0775,1.686,31.46903316298528,0,0,1,0,0,0,0,0
1994,906828.270858712,0.0,9.57614929405963e-10,3116.15784438149,1.27693992621878e-09,0.0,0.0,138197.883361157,693503.072953698,1658.94876910547,0.0,0.0,48454.0404572186,21898.1674731482,1.27693992621878e-09,0.0,0.0,0.0,0.0,1184424.80378831,-0.63,1010.356,26.8,-1.9444107,0.15675,0.53,-0.53,31.59085414658731,0,0,1,0,0,0,0,0
1995,1184424.80378831,0.0,1.05696011909956e-09,905.465671363531,1.05696679416289e-09,0.0,0.0,170952.823657194,883940.866873795,5197.71816079957,0.0,0.0,95134.7841836071,28293.1452415438,0.0,0.0,0.0,0.0,0.0,942695.899808423,1.59,1008.562,27.66333333333333,-1.02555351,0.6405000000000001,-0.65,0.806,31.3801078725217,0,0,1,0,0,0,0,0
1996,942695.899808423,0.0,9.04071788995778e-10,2985.02021338058,9.03988776946727e-10,0.0,0.0,30018.2271236571,798731.025340402,2186.49814563313,0.0,0.0,2065.11765559716,106710.011329751,0.0,0.0,0.0,0.0,0.0,208758.545280871,0.86,1007.772,25.84,-0.49204,-1.16175,0.8275,0.642,31.49750472538507,0,0,1,0,0,0,0,0
1997,208758.545280871,0.0,0.0,4.83298717389584e-10,4.83305795313386e-10,0.0,0.0,100425.513591718,91713.7599861677,2463.83262360984,6.74349036519306e-08,0.0,5334.91141250786,8820.52766679834,4.83305795313386e-10,0.0,0.0,4.83298717389584e-10,0.0,426033.707533433,0.49,1008.67,26.23333333333333,-1.3694127,0.2004999999999999,0.2725,1.94,31.624789593824698,0,0,1,0,0,0,0,0
1998,426033.707533433,0.0,6.03768592603128e-10,6.03768594625561e-10,6.03768883161146e-10,0.0,6.037691620358201e-10,163636.987936597,239150.727432154,322.660815876385,0.0,6.037691620358201e-10,13736.6722076451,9186.65914115653,6.03768883161146e-10,0.0,6.03768592603128e-10,0.0,0.0,859317.7453408,4.58,1005.478,28.87333333333333,0.8962181933333333,-0.64725,1.2125,-1.068,31.431184370126296,0,0,1,0,0,0,0,0
1999,859317.7453408,0.0,0.0,0.0,0.0,0.0,0.0,376061.832221647,435418.545791522,1.07571127520893e-09,0.0,0.0,42975.8617437235,4861.50558390441,1.79285212466396e-09,0.0,0.0,0.0,0.0,982740.228025599,0.13,1009.446,25.21333333333333,1.38527183,0.1132499999999999,-1.0275,-2.122,31.67090238030277,0,0,1,0,0,0,0,0
2000,982740.228025599,0.0,0.0,0.0,0.0,0.0,0.0,77031.8964232781,881255.914116359,1000.86348956776,0.0,0.0,6531.07891277216,16920.4750836216,0.0,0.0,0.0,0.0,0.0,818733.372017471,0.26,1008.446,25.11,1.5269583,0.7345,-1.515,-1.218,31.34106679460896,0,0,1,0,0,0,0,0
2001,818733.372017471,0.0,0.0,1199.1518253965,0.0,0.0,1.2230519753463102e-09,1926.56180904292,800392.988632161,5961.03016022248,0.0,0.0,807.341147153337,8446.29844349383,0.0,0.0,0.0,0.0,0.0,199683.679011514,1.5,1007.084,25.98333333333333,2.660991533333333,-1.4055,0.015,-1.642,31.62734210313256,0,0,1,0,0,0,0,0
2002,199683.679011514,0.0,0.0,0.0,0.0,0.0,0.0,130362.457260891,51668.3298701699,2786.90965686564,0.0,4.60979489960032e-10,9522.01187852342,5343.9703450639,0.0,0.0,0.0,0.0,0.0,492184.328001902,-0.37,1009.196,26.52,2.0203324,0.56625,-1.08,-0.658,31.835213461918617,0,0,1,0,0,0,0,0
2003,492184.328001902,0.0,0.0,0.0,0.0,0.0,9.94390675147518e-10,60852.4275762939,393266.121615957,1857.40525811449,0.0,66.9697353635688,2906.78976450378,33171.4834414478,63.1306102204961,0.0,0.0,0.0,0.0,268355.560747262,2.8,1005.066,27.56,1.86609866,-0.25075,1.315,0.124,31.29076632456993,0,0,1,0,0,0,0,0
2004,268355.560747262,0.0,0.0,0.0,0.0,0.0,0.0,53303.0136318962,146840.919245309,2298.22421432417,9.55406655787382e-10,0.0,58392.8420601181,7520.56159561164,9.55377142057812e-10,0.0,0.0,9.55472064418674e-10,0.0,801087.329199251,2.83,1008.564,27.0,0.38554044,-0.65775,-0.3775,0.16,31.535762359846885,0,0,1,0,0,0,0,0
2005,801087.329199251,0.0,0.0,0.0,0.0,0.0,1.1284739664544e-09,31827.31825472,660546.341476364,1.12867247876815e-09,0.0,0.0,12377.2904288214,96336.3790393421,1.12867247876815e-09,0.0,0.0,0.0,0.0,727744.172402435,0.9,1008.15,27.293333333333333,-1.5064687166666668,-0.25825,-0.025,0.182,31.446986433285385,0,0,1,0,0,0,0,0
2006,727744.172402435,0.0,1.75764832834001e-09,1.75764320575432e-09,391.696598652748,0.0,1.75764811589342e-09,235172.32722565,442819.634474873,3390.73997377947,0.0,0.0,7801.61810371995,38168.1560257532,0.0,1.75764811589342e-09,0.0,0.0,0.0,1022674.96220155,0.37,1010.108,25.90333333333333,-1.04372476,-1.0085,0.02,-0.432,31.60625827134545,0,0,1,0,0,0,0,0
2007,1022674.96220155,0.0,0.0,0.0,0.0,0.0,1.21480173285298e-09,772529.875114685,202313.468254466,2902.69718406513,2.89730580812113e-07,0.0,40568.4355266669,4360.48612137021,1.21480250596785e-09,0.0,0.0,0.0,1.21480250596785e-09,1889371.76755295,0.55,1009.826,27.316666666666663,-0.1777491063333333,1.04775,-0.73,-0.162,31.794008518332863,0,0,1,0,0,0,0,0
2008,1889371.76755295,0.0,1.13119719165744e-09,1.69679552187024e-09,1.69679554073185e-09,0.0,1.69679526550604e-09,596355.805920487,1273848.23723212,5339.89007832264,0.0,0.0,2016.94714179297,11810.8871802246,0.0,0.0,0.0,0.0,0.0,1585347.9934337,-1.1,1009.304,25.12333333333333,0.8532889033333333,0.7909999999999999,-1.2725,-1.83,31.23010551395701,0,0,1,0,0,0,0,0
2009,1585347.9934337,0.0,0.0,0.0,0.0,0.0,1.10618233898646e-09,326356.128009367,1202309.41578869,755.919060135027,0.0,0.0,16999.2444411081,38927.2861344,0.0,0.0,0.0,0.0,0.0,1407871.09000719,-3.96,1013.466,25.916666666666664,0.66514552,0.22425,-1.74,-0.584,31.84560984995828,0,0,1,0,0,0,0,0
2010,1407871.09000719,0.0,1.09163902271005e-09,1066.22578903408,1.09164562315052e-09,0.0,0.0,187979.077791814,1169822.40676128,1105.8794948386,0.0,0.0,28673.866372149,18650.0163059104,0.0,573.617492156916,0.0,0.0,0.0,1015858.07373291,4.08,1006.49,28.136666666666667,1.6738658666666666,-2.6745,-0.0925,-1.524,31.85752287195689,0,0,1,0,0,0,0,0
2011,1015858.07373291,0.0,1.10808137166561e-09,1.1080813591187702e-09,0.0,0.0,1.15979149481922e-07,160642.145531697,782302.549399953,2298.42867826128,0.0,0.0,18501.216883357,51682.8267310651,0.0,0.0,430.906508461807,0.0,0.0,507189.868172084,-0.62,1011.132,25.306666666666665,0.3997249266666667,-0.32875,-1.645,-1.782,31.665613395064625,0,0,1,0,0,0,0,0
2012,507189.868172084,0.0,6.21153745530883e-10,1.2423106107659e-09,8.2820494768484e-10,0.0,0.0,52686.8609321367,422953.075313434,2195.83484509148,0.0,0.0,16132.629716044,13221.4673653744,8.2820494768484e-10,0.0,0.0,0.0,0.0,692621.209994944,0.27,1010.324,25.83333333333333,0.471165961,0.7505000000000001,-1.815,-2.348,31.83025782143892,0,0,1,0,0,0,0,0
2013,692621.209994944,0.0,0.0,9.58545700894304e-10,0.0,0.0,6.39022566349399e-10,132117.475713107,513178.233217814,969.744617132663,0.0,0.0,38404.991747177,7950.76469971137,0.0,0.0,0.0,0.0,0.0,1436716.91799332,-0.12,1010.312,26.35333333333333,1.1171110666666666,-1.63775,-1.3275,-1.098,31.74731499401491,0,0,1,0,0,0,0,0
2014,1436716.91799332,0.0,810.74395629305,1.03931773283369e-09,1.0393143059579e-09,0.0,1.03930486407699e-09,567822.62424548,752041.381145879,2844.02109371285,0.0,1.03930486407699e-09,56133.8770801535,56731.612785297,332.657686497096,0.0,0.0,0.0,0.0,1643325.82406809,-0.57,1009.804,26.326666666666668,-0.7239368633333333,0.439,-0.4325,0.468,31.63939226919145,0,0,1,0,0,0,0,0
2015,1643325.82406809,0.0,389.184475234677,1.4139071896836e-09,0.0,0.0,9.42662574591764e-10,507823.437922088,1132808.39252148,1.41391165806611e-09,0.0,0.0,500.242195400093,1804.56695388163,1.8852155434132e-09,0.0,0.0,0.0,0.0,1850333.7032025,0.34,1007.862,27.27,-0.7725732833333334,1.09625,1.5550000000000002,0.8999999999999999,31.53939086287769,0,0,1,0,0,0,0,0
2016,1850333.7032025,0.0,0.0,1430.56566460453,1.64429819201756e-09,0.0,1.0962000837043e-09,364111.882177068,1460187.56497842,1.09619879434003e-09,0.0,0.0,11164.5868371735,13439.1035452312,1.64429819201756e-09,0.0,0.0,0.0,0.0,1230311.71896919,4.13,1006.588,29.130000000000003,0.0258715233333333,0.0627499999999999,0.9725,0.322,31.77866458181125,0,0,1,0,0,0,0,0
2017,1230311.71896919,0.0,0.0,0.0,0.0,0.0,1765.7712404928,906912.973924536,312467.766126239,2026.77610243471,0.0,0.0,4050.31401456347,3088.11756092064,0.0,0.0,0.0,0.0,0.0,1920088.32231608,-2.51,1010.256,26.356666666666666,-0.81415251,1.10825,0.1575,-0.1,31.667139850445647,0,0,1,0,0,0,0,0
2018,1920088.32231608,0.0,0.0,3.624282481241249e-09,0.0,0.0,3.6242840056302795e-09,734903.920107566,1180877.04111048,3629.09318410877,0.0,3.6242840056302795e-09,678.267913907289,3.624282481241249e-09,0.0,0.0,0.0,3.624282481241249e-09,0.0,1358926.98414717,-2.2,1012.978,25.793333333333333,-2.1559666666666666,-0.292,-0.1149999999999999,-0.342,31.545427187165217,0,0,1,0,0,0,0,0
2019,1358926.98414717,0.0,0.0,0.0,0.0,0.0,850.611166049017,233249.00495741,1115187.10570215,1039.130466997,0.0,1.39057706007834,5345.26745090508,3254.47382660217,0.0,0.0,0.0,0.0,0.0,1212549.00741251,1.25,1009.398,27.47,-1.5390468766666667,0.6655000000000001,-0.4175,0.166,31.46749196123721,0,0,1,0,0,0,0,0
2020,1212549.00741251,0.0,0.0,0.0,0.0,0.0,2072.55117789487,555164.647485415,647132.746911311,2.21054056329504,0.0,0.0,8176.85129732453,1.36101645650516e-09,0.0,0.0,0.0,0.0,0.0,2023217.77431973,-2.05,1011.762,27.22,-2.1876051333333333,2.22225,-1.16,-0.914,31.71672009710056,0,0,1,0,0,0,0,0
2021,2023217.77431973,1.04103517230535e-06,1.04104212459991e-06,1.04104060276602e-06,1.04104104550435e-06,1.04104159612641e-06,8.58195416868708e-05,1014243.61805022,931969.384524318,6322.32560069838,1.04104159612641e-06,1.04103517230535e-06,11615.2305944871,59067.2154516934,1.04104104550435e-06,1.04103517230535e-06,1.04104212459991e-06,1.04104060276602e-06,1.04104104550435e-06,2986219.25045997,0.67,1010.636,25.65333333333333,-1.0642314366666668,-0.8255,-1.09,-1.754,31.832994930779755,0,0,1,0,0,0,0,0
2022,2986219.25045997,1.04074544631182e-06,1.04071156676016e-06,0.0001998383911924,1.04070803272042e-06,1.04072687744394e-06,668.487411154459,664431.294806549,2305767.15134334,2190.7673735462,1.04072687744394e-06,1.04074544631182e-06,4485.74114018722,8675.80817390388,1.04070803272042e-06,1.04074544631182e-06,1.04071156676016e-06,1.04070754713903e-06,1.04070803272042e-06,1379859.09702366,-0.47,1010.524,25.746666666666663,-1.8655508666666665,0.72375,-2.1725,-2.174,31.794433230784403,0,0,1,0,0,0,0,0
2023,1379859.09702366,1.01130726325766e-06,1.01130777131043e-06,1.0113078507278e-06,1.01130783239985e-06,1.01130813668353e-06,5.03726871939777e-05,303697.423865207,1022200.03103132,7047.30338584254,1.01130813668353e-06,1.01130726325766e-06,24611.4538020387,22302.8848767408,1.01130783239985e-06,1.01130726325766e-06,1.01130777131043e-06,1.0113078507278e-06,1.01130783239985e-06,1572250.10905134,0.4238333333333333,1011.92,26.063333333333333,-1.9729653666666669,-0.37825,-1.8875,-2.586,31.93395661596042,0,0,1,0,0,0,0,0
1963,615338.552307089,0.0,0.0,0.0,0.0,0.0,0.0,236513.573980611,32838.213624788,1413.21610244131,0.0,950.676473559803,139962.01179751,203660.860328176,0.0,0.0,1.21345400704761e-09,1.8201996859403198e-09,0.0,2181685.0606461,2.32,1007.466,26.00333333333333,-0.2092234233333333,-1.25475,-0.06,-0.58,31.64945122733045,0,0,0,1,0,0,0,0
1964,2181685.0606461,0.0,1601.85355859636,0.0,0.0,0.0,0.0,1017276.97189771,0.036439995883634,6053.0501824394,0.0,889149.068436662,208488.974788941,59115.1050911245,0.0,0.0,0.0001143489732732,0.000136280184822,0.0,48627304.9222535,0.74,1009.076,27.33,0.6354695033333334,-0.4815,0.0725,-1.456,31.80659727552044,0,0,0,1,0,0,0,0
1965,48627304.9222535,0.0,0.0,6.473107352823231e-09,0.0,0.0,6.4734811635876805e-09,415244.555149864,456190.023567753,6.47313449512368e-09,0.0,1.61837029032427e-08,47748182.6637247,5451.3745559352,0.0,0.0,2236.30525519212,6.473107352823231e-09,0.0,8915532.98240037,-1.62,1009.884,25.78,-0.7087546033333333,-1.07025,-0.5875,-0.202,31.792252405365904,0,0,0,1,0,0,0,0
1966,8915532.98240037,0.0,0.0,2.70892459800045e-09,0.0,0.0,0.0,107816.714581953,201592.688239951,3127.99967308029,0.0,1970.00989565672,2307308.59107592,6282091.61688481,4.50190478308668e-09,0.0,11625.3620489818,7.223798926465741e-09,0.0,5545422.52756847,-1.88,1011.274,27.813333333333333,-0.8769983533333334,-1.3545,-0.4625,-0.258,31.76825843640228,0,0,0,1,0,0,0,0
1967,5545422.52756847,0.0,0.0,606.383941440542,0.0,0.0,3244.00764766657,31231.4774550076,133172.548187807,8.44619250100869e-09,0.0,112.552686077263,4720118.38413218,647560.411770949,0.0,0.0,5315.71044876759,4061.05129856978,0.0,3975964.09609028,-0.17,1010.958,26.07333333333333,-0.6303692166666667,0.2925,-0.375,-1.22,31.952062863022533,0,0,0,1,0,0,0,0
1968,3975964.09609028,0.0,0.0,4.6348555450855505e-09,0.0,0.0,23983.4061297159,2288423.1753992,80022.5495135915,5.0918422246855415e-09,0.0,111881.732630134,925528.361375319,534851.176298574,4.6675220390698114e-09,0.0,8962.94681129653,2310.7479324383,0.0,14054748.9658832,-0.4,1009.018,25.863333333333333,-0.5417895966666667,-0.2922499999999999,-0.36,0.0079999999999999,31.57690820409291,0,0,0,1,0,0,0,0
1969,14054748.9658832,0.0,4762.74180696711,0.0,0.0,0.0,3428.68064300075,10321864.2975106,288370.729798371,1.03661709965015e-08,0.0,485628.761717692,2613880.91631318,336812.838093312,0.0,0.0,1.24151444403899e-08,3.36451567534655e-09,0.0,34839684.7147536,-2.72,1010.83,27.53,-1.3884037466666663,-2.1115,-0.8574999999999999,-0.516,31.719780758245665,0,0,0,1,0,0,0,0
1970,34839684.7147536,0.0,0.0,6.805769826662781e-09,0.0,0.0,0.0,524321.601589611,299792.792135706,3941.43772677408,0.0,16341.6496887517,33528680.5191359,446099.364717071,0.0,0.0,6605.65129380997,13901.6984659333,0.0,6978106.78415245,3.69,1005.734,26.96333333333333,0.2047551033333333,-1.91925,1.1,-1.08,31.6310978718658,0,0,0,1,0,0,0,0
1971,6978106.78415245,0.0,1788.21313476808,14745.0865040184,4.14094636125884e-09,0.0,0.0,342819.377978539,885877.935223641,2.07047318004591e-08,0.0,2298.77664670371,4568770.714649,1159447.18128052,0.0,0.0,1291.70616674041,1067.79256849026,0.0,2132286.57842254,-2.25,1011.482,25.21333333333333,-0.0711822576666666,-0.64375,-1.3125,-1.27,31.681839409159192,0,0,0,1,0,0,0,0
1972,2132286.57842254,0.0,0.0,3.21822449145231e-09,967.998280075103,0.0,1.45827159270898e-07,300687.473853954,321956.121717234,3.8641979243172705e-09,0.0,0.0,991238.608219217,517436.376351891,3.8641979243172705e-09,0.0,3.2171672115517703e-09,6.75827143044441e-09,0.0,410486.629377626,-4.51,1011.836,25.88,-0.322304651,0.1634999999999999,-1.8425,-1.158,31.62954716895944,0,0,0,1,0,0,0,0
1973,410486.629377626,0.0,0.0,748.090365621314,0.0,0.0,611.288216123775,149287.159809694,38561.0983426857,64.7957667038659,0.0,6123.72178527031,104011.231414388,109957.205306968,1122.03837016585,0.0,2.3557248439132404e-09,2.35590138796639e-09,0.0,5061353.08782306,-1.62,1009.514,28.27,-0.4380004316666667,0.94825,-0.4875,-1.408,31.752411885048023,0,0,0,1,0,0,0,0
1974,5061353.08782306,0.0,0.0,0.0,0.0,0.0,5.19982262177977e-09,45470.5098641382,321597.193222635,4513.7435752868,0.0,28962.3844788608,4476992.47936102,176511.828547756,0.0,0.0,7304.94877335766,0.0,0.0,16219630.7034304,1.04,1009.06,24.72,-0.3501739266666667,-0.296,-1.085,-0.126,31.8275206551623,0,0,0,1,0,0,0,0
1975,16219630.7034304,0.0,0.0,0.0,0.0,0.0,4360.06811019631,321013.177652402,40279.6282892446,0.0,0.0,45181.8589414011,15247972.6844427,546728.39253642,5.14160932686041e-09,0.0,12149.3430253134,1945.55043272688,0.0,3545332.45784603,-1.84,1010.026,25.95,0.7798425266666666,0.624,-0.595,-1.538,31.967273043162788,0,0,0,1,0,0,0,0
1976,3545332.45784603,0.0,3.26628551810816e-09,3.7586659771610314e-09,0.0,0.0,0.0,1971913.28735589,653574.958878603,0.0,0.0,1.20499395708021e-08,919844.211611493,6.98037967272099e-09,3.1871829949283702e-09,0.0,5.44380919765609e-09,6.98037967272099e-09,0.0,1675472.25223782,-1.12,1010.094,25.05,1.1134298666666669,0.8917499999999999,-1.2225,-0.132,31.673317617444848,0,0,0,1,0,0,0,0
